72	http://dx.doi.org/10.1016/j.solidstatesciences.2018.05.005	Elsevier BV	2018	1	ZrO2;Born effective charges;Dielectric properties;Density-functional perturbation theory
73	http://dx.doi.org/10.1016/j.vacuum.2018.04.015	Elsevier BV	2018	1	Thermally activated relaxation;Shot peening;Duplex stainless steel;XRD
74	http://dx.doi.org/10.1016/j.jallcom.2018.04.288	Elsevier BV	2018	1	Ni-Ti-CeO2 composite coating;Ti microparticles;CeO2 nanoparticle;Incorporation behavior;Microstructure;Wear resistance
75	http://dx.doi.org/10.1016/j.jeurceramsoc.2018.03.047	Elsevier BV	2018	1	Thermal barrier coatings;Ba2REAlO5;Hot corrosion;V2O5 + Na2SO4
76	http://dx.doi.org/10.1080/21663831.2018.1471421	Informa UK Limited	2018	1	Metal matrix composites;nanocomposites;severe plastic deformation;mechanical properties;ductility
77	http://dx.doi.org/10.1002/asia.201701790	Wiley	2018	1	hole-transport materials;materials science;nitrogen heterocycles;solar cells;sulfur heterocycles;Metal matrix composites;nanocomposites;severe plastic deformation;mechanical properties;ductility
78	http://dx.doi.org/10.1088/1361-648X/aabcff	IOP Publishing	2018	1	-
79	http://dx.doi.org/10.1063/1.5023310	AIP Publishing	2018	1	-
80	http://dx.doi.org/10.1364/OE.26.007460	The Optical Society	2018	1	-
81	http://dx.doi.org/10.1016/j.jallcom.2018.03.253	Elsevier BV	2018	1	Oxides;Structural properties;Elastic constants;Mechanical properties;First-principles
82	http://dx.doi.org/10.1016/j.matchemphys.2018.02.047	Elsevier BV	2018	1	Thermoelectric materials;Chemical synthesis;Transmission electron microscopy HRTEM;X-ray diffraction
83	http://dx.doi.org/10.1016/j.physb.2017.10.104	Elsevier BV	2018	1	Phonons;Finite size-effect;Spinon;Pseudogap;Heat conduction;SrcuO2
84	http://dx.doi.org/10.1016/j.matchar.2017.12.028	Elsevier BV	2018	1	Metal matrix composites;TiB2;Texture;Neutron Diffraction;EBSD
85	http://dx.doi.org/10.1016/j.apsusc.2017.11.242	Elsevier BV	2018	1	Graphene;Composite;Shot peening;X-ray diffraction;Microstructure
86	http://dx.doi.org/10.1016/j.ceramint.2017.09.167	Elsevier BV	2018	1	Thermal barrier coatings;Yb2O3-stabilized zirconia;Hot corrosion;V2O5 + Na2SO4
87	http://dx.doi.org/10.1016/j.surfcoat.2018.03.012	Elsevier BV	2018	1	Shot peening;Residual stress;duplex stainless steel;Microstructure
88	http://dx.doi.org/10.1002/adem.201700928	Wiley	2018	1	Banded structure;Hardness map;Mechanical properties;Superaustenitic steels;Texture analysis
89	http://dx.doi.org/10.1063/1.5007755	AIP Publishing	2018	1	-
90	http://dx.doi.org/10.1063/1.4994207	AIP Publishing	2018	1	-
